ID;site_abbreviation;zone_geo;nouvelle_categorie;fonction_nom;obj_nom;obj_inv;obj_nmi;obj_NR;obj_typologie;materiau_nom;obj_remarque;phase_date_debut;phase_date_fin;phase_num;province_nom;us_nom;typo_ER;quartier_nom;typeUS_nom;batiment_nom;type_espace_nom
4428;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;444-239;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4429;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;444-240;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4430;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;444-241;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4431;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;444-242;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4432;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;444-243;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4433;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;444-244;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4434;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;444-245;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4435;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;444-246;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4436;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;444-247;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4437;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;444-248;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4438;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;444-249;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4439;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;444-250;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4440;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;444-251;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4441;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;coulure;444-252;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4442;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;coulure;444-253;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4443;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;coulure;444-254;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4444;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;coulure;444-255;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4445;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;coulure;444-256;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4446;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;coulure;444-257;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4447;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;coulure;444-258;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4448;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;coulure;444-259;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4449;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;coulure;444-260;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4450;BEYGT;Gaule du Centre-est;couteau;instrument;manche de couteau;444-103;1;1;;os;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4451;BEYGT;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;sans inv.;4;20;;verre;;25;300;842;Gaule Narbonnaise;US 444;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment B;type d'espace indéterminé
4452;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;creuset;sans inv.;1;2;;terre cuite;;25;300;842;Gaule Narbonnaise;US 282;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment C;type d'espace indéterminé
4453;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;creuset;sans inv.;1;1;;terre cuite;;25;300;842;Gaule Narbonnaise;US 289;ER3;pars rustica;préparation de sol;BEYGT_bâtiment C;type d'espace indéterminé
4454;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;scorie;sans inv.;1;1;;fer;;25;300;842;Gaule Narbonnaise;US 289;ER3;pars rustica;préparation de sol;BEYGT_bâtiment C;type d'espace indéterminé
4455;BEYGT;Gaule du Centre-est;huisserie charpente;huisserie, charpente;piton;sans inv.;2;2;;fer;;25;300;842;Gaule Narbonnaise;US 289;ER3;pars rustica;préparation de sol;BEYGT_bâtiment C;type d'espace indéterminé
4456;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;plaque;sans inv.;1;1;;fer;;25;300;842;Gaule Narbonnaise;US 289;ER3;pars rustica;préparation de sol;BEYGT_bâtiment C;type d'espace indéterminé
4457;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;scorie;sans inv.;80;80;;fer;;25;300;842;Gaule Narbonnaise;US 292;ER3;pars rustica;préparation de sol;BEYGT_bâtiment C;type d'espace indéterminé
4458;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;292-287;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 292;ER3;pars rustica;préparation de sol;BEYGT_bâtiment C;type d'espace indéterminé
4459;BEYGT;Gaule du Centre-est;éclairage;éclairage;lampe;sans inv.;1;1;;terre cuite;;25;300;842;Gaule Narbonnaise;US 292;ER3;pars rustica;préparation de sol;BEYGT_bâtiment C;type d'espace indéterminé
4460;BEYGT;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;sans inv.;2;2;;verre;;25;300;842;Gaule Narbonnaise;US 292;ER3;pars rustica;préparation de sol;BEYGT_bâtiment C;type d'espace indéterminé
4461;BEYGT;Gaule du Centre-est;récipient culinaire;vaisselle;plat;sans inv.;1;1;;verre;;25;300;842;Gaule Narbonnaise;US 292;ER3;pars rustica;préparation de sol;BEYGT_bâtiment C;type d'espace indéterminé
4462;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;scorie;sans inv.;20;20;;fer;;25;300;842;Gaule Narbonnaise;US 297;ER3;pars rustica;niveau de sol;BEYGT_bâtiment C;type d'espace indéterminé
4463;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;plaque;sans inv.;1;1;;fer;;25;300;842;Gaule Narbonnaise;US 297;ER3;pars rustica;niveau de sol;BEYGT_bâtiment C;type d'espace indéterminé
4464;BEYGT;Gaule du Centre-est;fibule;parure, vêtement;fibule;297-33;1;1;Feugère 1985, type 23d1;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 297;ER3;pars rustica;niveau de sol;BEYGT_bâtiment C;type d'espace indéterminé
4465;BEYGT;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;sans inv.;1;1;;verre;;25;300;842;Gaule Narbonnaise;US 297;ER3;pars rustica;niveau de sol;BEYGT_bâtiment C;type d'espace indéterminé
4466;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tige;sans inv.;1;1;;fer;;25;300;842;Gaule Narbonnaise;US 305;ER3;pars rustica;mur;BEYGT_bâtiment C;type d'espace indéterminé
4467;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;plaque;sans inv.;1;4;;fer;;25;300;842;Gaule Narbonnaise;US 305;ER3;pars rustica;mur;BEYGT_bâtiment C;type d'espace indéterminé
4468;BEYGT;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;sans inv.;1;1;;verre;;25;300;842;Gaule Narbonnaise;US 305;ER3;pars rustica;mur;BEYGT_bâtiment C;type d'espace indéterminé
4469;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;feuille;sans inv.;1;1;;plomb;;25;300;842;Gaule Narbonnaise;US 306;ER3;pars rustica;US technique;BEYGT_bâtiment C;type d'espace indéterminé
4470;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;scorie;sans inv.;2;2;;fer;;25;300;842;Gaule Narbonnaise;US 306;ER3;pars rustica;US technique;BEYGT_bâtiment C;type d'espace indéterminé
4471;BEYGT;Gaule du Centre-est;huisserie charpente;huisserie, charpente;piton;sans inv.;1;1;;fer;;25;300;842;Gaule Narbonnaise;US 308;ER3;pars rustica;préparation de sol;BEYGT_bâtiment C;type d'espace indéterminé
4472;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;plaque;sans inv.;1;1;;plomb;;25;300;842;Gaule Narbonnaise;US 308;ER3;pars rustica;préparation de sol;BEYGT_bâtiment C;type d'espace indéterminé
4473;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;scorie;sans inv.;3;3;;fer;;25;300;842;Gaule Narbonnaise;US 308;ER3;pars rustica;préparation de sol;BEYGT_bâtiment C;type d'espace indéterminé
4474;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;coulure;sans inv.;1;1;;plomb;;25;300;842;Gaule Narbonnaise;US 308;ER3;pars rustica;préparation de sol;BEYGT_bâtiment C;type d'espace indéterminé
4475;BEYGT;Gaule du Centre-est;ameublement;ameublement;clou décoratif;308-288;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 308;ER3;pars rustica;préparation de sol;BEYGT_bâtiment C;type d'espace indéterminé
4476;BEYGT;Gaule du Centre-est;fibule;parure, vêtement;fibule;308-9;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 308;ER3;pars rustica;préparation de sol;BEYGT_bâtiment C;type d'espace indéterminé
4477;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;plaque;sans inv.;1;1;;fer;;25;300;842;Gaule Narbonnaise;US 309;ER3;pars rustica;US technique;BEYGT_bâtiment C;type d'espace indéterminé
4478;BEYGT;Gaule du Centre-est;clochette;religion;clochette;309-34;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 309;ER3;pars rustica;US technique;BEYGT_bâtiment C;type d'espace indéterminé
4479;BEYGT;Gaule du Centre-est;couteau;instrument;lame de couteau;sans inv.;1;1;;fer;;25;300;842;Gaule Narbonnaise;US 311;ER3;pars rustica;niveau d'abandon;BEYGT_bâtiment C;type d'espace indéterminé
4480;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;plaque;sans inv.;1;1;;fer;;25;300;842;Gaule Narbonnaise;US 311;ER3;pars rustica;niveau d'abandon;BEYGT_bâtiment C;type d'espace indéterminé
4481;BEYGT;Gaule du Centre-est;parure annulaire bague et anneau;parure, vêtement;anneau;311-289;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 311;ER3;pars rustica;niveau d'abandon;BEYGT_bâtiment C;type d'espace indéterminé
4482;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;fil;311-290;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 311;ER3;pars rustica;niveau d'abandon;BEYGT_bâtiment C;type d'espace indéterminé
4483;BEYGT;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;sans inv.;2;2;;verre;;25;300;842;Gaule Narbonnaise;US 311;ER3;pars rustica;niveau d'abandon;BEYGT_bâtiment C;type d'espace indéterminé
4484;BEYGT;Gaule du Centre-est;divers;divers;chaîne;sans inv.;1;1;;fer;;25;300;842;Gaule Narbonnaise;US 383;ER3;pars rustica;type indéterminé;BEYGT_bâtiment C;type d'espace indéterminé
4485;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tige;sans inv.;1;1;;fer;;25;300;842;Gaule Narbonnaise;US 383;ER3;pars rustica;type indéterminé;BEYGT_bâtiment C;type d'espace indéterminé
4486;BEYGT;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;sans inv.;1;1;;verre;;25;300;842;Gaule Narbonnaise;US 383;ER3;pars rustica;type indéterminé;BEYGT_bâtiment C;type d'espace indéterminé
4487;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;objet indéterminé;sans inv.;1;1;;plomb;;25;300;842;Gaule Narbonnaise;US 385;ER3;pars rustica;alandier;BEYGT_bâtiment C;type d'espace indéterminé
4488;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;plaque;sans inv.;1;1;;fer;;25;300;842;Gaule Narbonnaise;US 385;ER3;pars rustica;alandier;BEYGT_bâtiment C;type d'espace indéterminé
4489;BEYGT;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;sans inv.;2;2;;verre;;25;300;842;Gaule Narbonnaise;US 385;ER3;pars rustica;alandier;BEYGT_bâtiment C;type d'espace indéterminé
4490;BEYGT;Gaule du Centre-est;huisserie charpente;huisserie, charpente;piton;sans inv.;1;1;;fer;;25;300;842;Gaule Narbonnaise;US 392;ER3;pars rustica;seuil de porte;BEYGT_bâtiment C;type d'espace indéterminé
4491;BEYGT;Gaule du Centre-est;divers;divers;maillon de châine;sans inv.;1;2;;fer;;25;300;842;Gaule Narbonnaise;US 396;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment C;type d'espace indéterminé
4492;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;lingot;sans inv.;1;1;;plomb;;25;300;842;Gaule Narbonnaise;US 396;ER3;pars rustica;comblement de fosse;BEYGT_bâtiment C;type d'espace indéterminé
4493;BEYGT;Gaule du Centre-est;parure annulaire bague et anneau;parure, vêtement;bague;sans inv.;1;1;;fer;;25;300;842;Gaule Narbonnaise;US 388;ER3;pars rustica;niveau d'abandon;BEYGT_bâtiment D;type d'espace indéterminé
4494;BEYGT;Gaule du Centre-est;parure annulaire bague et anneau;parure, vêtement;anneau;sans inv.;1;1;;fer;;25;300;842;Gaule Narbonnaise;US 388;ER3;pars rustica;niveau d'abandon;BEYGT_bâtiment D;type d'espace indéterminé
4495;BEYGT;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;sans inv.;1;1;;verre;;25;300;842;Gaule Narbonnaise;US 388;ER3;pars rustica;niveau d'abandon;BEYGT_bâtiment D;type d'espace indéterminé
4496;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;sans inv.;1;1;;fer;;25;300;842;Gaule Narbonnaise;US 221;ER3;pars rustica;niveau de sol;BEYGT_bâtiment E;cour
4497;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;plaque;sans inv.;1;1;;fer;;25;300;842;Gaule Narbonnaise;US 320;ER3;pars urbana;préparation de sol;NULL;type d'espace indéterminé
4498;BEYGT;Gaule du Centre-est;hydraulique;hydraulique;emboiture de canalisation;sans inv.;1;1;;fer;;25;300;842;Gaule Narbonnaise;US 336;ER3;pars urbana;évacuation de bassin;NULL;type d'espace indéterminé
4499;BEYGT;Gaule du Centre-est;parure indéterminée;parure, vêtement;cabochon;336-99;1;1;;pâte de verre;;25;300;842;Gaule Narbonnaise;US 336;ER3;pars urbana;évacuation de bassin;NULL;type d'espace indéterminé
4500;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;vrac-11;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;HS;ER3;pars rustica;hors stratigraphie;NULL;type d'espace indéterminé
4501;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;fil;vrac-300;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;HS;ER3;habitat rural;hors stratigraphie;NULL;type d'espace indéterminé
4502;BEYGT;Gaule du Centre-est;fibule;parure, vêtement;fibule;vrac-9;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;HS;ER3;habitat rural;hors stratigraphie;NULL;type d'espace indéterminé
4503;BEYGT;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;sans inv.;1;1;;verre;;25;300;842;Gaule Narbonnaise;US 161;ER3;pars urbana;comblement de fosse;BEYGT_pièce G1;type d'espace indéterminé
4504;BEYGT;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;sans inv.;1;1;;verre;;25;300;842;Gaule Narbonnaise;US 172;ER3;pars urbana;préparation de sol;BEYGT_pièce H5;type d'espace indéterminé
4505;BEYGT;Gaule du Centre-est;travail du textile;travail du textile;aiguille;180-275;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 180;ER3;pars urbana;épandage;BEYGT_pièce G3;type d'espace indéterminé
4506;BEYGT;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;sans inv.;1;1;;verre;;25;300;842;Gaule Narbonnaise;US 180;ER3;pars urbana;épandage;BEYGT_pièce G3;type d'espace indéterminé
4507;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;196-276;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 196;ER3;pars urbana;niveau de sol;BEYGT_pièce H3;type d'espace indéterminé
4508;BEYGT;Gaule du Centre-est;bouteille;stockage;bouteille;sans inv.;1;1;;verre;;25;300;842;Gaule Narbonnaise;US 208;ER3;pars urbana;mur;BEYGT_pièce H4;type d'espace indéterminé
4509;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;fil;232-277;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 232;ER3;pars urbana;comblement du drain;BEYGT_pièce F2;type d'espace indéterminé
4510;BEYGT;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;sans inv.;2;7;;verre;;25;300;842;Gaule Narbonnaise;US 232;ER3;pars urbana;comblement du drain;BEYGT_pièce F2;type d'espace indéterminé
4511;BEYGT;Gaule du Centre-est;divers;divers;rondelle;254-28;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 254;ER3;pars rustica;préparation de sol;BEYGT_pièce A2;type d'espace indéterminé
4512;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;254-279;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 254;ER3;pars rustica;préparation de sol;BEYGT_pièce A2;type d'espace indéterminé
4513;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;254-281;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 254;ER3;pars rustica;préparation de sol;BEYGT_pièce A2;type d'espace indéterminé
4514;BEYGT;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;sans inv.;2;2;;verre;;25;300;842;Gaule Narbonnaise;US 254;ER3;pars rustica;préparation de sol;BEYGT_pièce A2;type d'espace indéterminé
4515;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;pince à épiler ?;303-32;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 303;ER3;pars rustica;niveau de sol;BEYGT_pièce C6;type d'espace indéterminé
4516;BEYGT;Gaule du Centre-est;divers;divers;rondelle;312-291;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 312;ER3;pars rustica;niveau de sol;BEYGT_bâtiment E;type d'espace indéterminé
4517;BEYGT;Gaule du Centre-est;harnachement;harnachement;applique de harnais;313-40;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 313;ER3;pars rustica;US technique;BEYGT_bâtiment D;type d'espace indéterminé
4518;BEYGT;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;sans inv.;2;2;;verre;;25;300;842;Gaule Narbonnaise;US 313;ER3;pars rustica;US technique;BEYGT_bâtiment D;type d'espace indéterminé
4519;BEYGT;Gaule du Centre-est;parure de bras;parure, vêtement;bracelet;316-13;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 316;ER3;pars rustica;comblement de fossé;BEYGT_bâtiment D;type d'espace indéterminé
4520;BEYGT;Gaule du Centre-est;fibule;parure, vêtement;fibule;341-81;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 341;ER3;pars rustica;vase complet;BEYGT_pièce B5;type d'espace indéterminé
4521;BEYGT;Gaule du Centre-est;fibule;parure, vêtement;fibule;341-81;1;1;Feugère 1985, type 18a2;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 341;ER3;pars rustica;vase complet;BEYGT_pièce B5;type d'espace indéterminé
4522;BEYGT;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;sans inv.;1;1;;verre;;25;300;842;Gaule Narbonnaise;US 342;ER3;pars urbana;vase complet;BEYGT_pièce H5;type d'espace indéterminé
4523;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;plaque;sans inv.;1;1;;fer;;25;300;842;Gaule Narbonnaise;US 359;ER3;pars rustica;US technique;BEYGT_pièce A2;type d'espace indéterminé
4524;BEYGT;Gaule du Centre-est;ameublement;ameublement;clou décoratif;359-26;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 359;ER3;pars rustica;US technique;BEYGT_pièce A2;type d'espace indéterminé
4525;BEYGT;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;sans inv.;2;2;;verre;;25;300;842;Gaule Narbonnaise;US 359;ER3;pars rustica;US technique;BEYGT_pièce A2;type d'espace indéterminé
4526;BEYGT;Gaule du Centre-est;fibule;parure, vêtement;fibule;363-20;1;1;Feugère 1985, type 3b1;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 363;ER3;pars rustica;comblement d'un foyer;BEYGT_pièce A3;type d'espace indéterminé
4527;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tube;363-296;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 363;ER3;pars rustica;comblement d'un foyer;BEYGT_pièce A3;type d'espace indéterminé
4528;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;attache de harnais ?;363-22;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 363;ER3;pars rustica;comblement d'un foyer;BEYGT_pièce A3;type d'espace indéterminé
4529;BEYGT;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;sans inv.;1;1;;verre;;25;300;842;Gaule Narbonnaise;US 370;ER3;pars rustica;type indéterminé;BEYGT_bâtiment A;type d'espace indéterminé
4530;BEYGT;Gaule du Centre-est;bouteille;stockage;bouteille;sans inv.;1;1;;verre;;25;300;842;Gaule Narbonnaise;US 373;ER3;pars rustica;niveau d'abandon;BEYGT_bâtiment A;type d'espace indéterminé
4531;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;374-297;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 374;ER3;pars rustica;niveau d'abandon;BEYGT_bâtiment B;type d'espace indéterminé
4532;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;pince à épiler ?;379-298;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 379;ER3;pars rustica;niveau de sol;BEYGT_pièce A3;type d'espace indéterminé
4533;BEYGT;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;sans inv.;1;1;;verre;;25;300;842;Gaule Narbonnaise;US 379;ER3;pars rustica;niveau de sol;BEYGT_pièce A3;type d'espace indéterminé
4534;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;ardillon de fibule ?;386-299;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 386;ER3;pars rustica;niveau d'abandon;BEYGT_bâtiment C;type d'espace indéterminé
4535;BEYGT;Gaule du Centre-est;indéterminé;indéterminé;tôle;406-75;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 406;ER3;pars rustica;US technique;BEYGT_pièce B5;type d'espace indéterminé
4536;BEYGT;Gaule du Centre-est;travail du métal;travail du métal;poinçon;423-10;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US 423;ER3;pars rustica;radier de sol;BEYGT_pièce C3;type d'espace indéterminé
4537;BEYGT;Gaule du Centre-est;instrument de toilette;toilette, hygiène;spatule-sonde;vrac-7;1;1;;alliage cuivreux;;25;300;842;Gaule Narbonnaise;US HS;ER3;pars rustica;hors stratigraphie;BEYGT_bâtiment B;type d'espace indéterminé
4538;AHP;Gaule du Centre-est;harnachement;harnachement;applique de courroie;M-21003-2011/05-24;1;1;;alliage cuivreux;;-27;230;851;Gaule Belgique;US 4018;RRB;relai routier;mur;NULL;voie
4539;AHP;Gaule du Centre-est;divers;divers;rivet;M-21003-2011/05-26;1;1;;alliage cuivreux;;-27;230;851;Gaule Belgique;US 4018;RRB;relai routier;mur;NULL;voie
4540;AHP;Gaule du Centre-est;indéterminé;indéterminé;tôle;M-21003-2011/05-27;1;1;;alliage cuivreux;;-27;230;851;Gaule Belgique;US 4018;RRB;relai routier;mur;NULL;voie
4541;AHP;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;V-21/003-2011/05-4;1;2;;verre;;-27;230;851;Gaule Belgique;US 4018;RRB;relai routier;mur;NULL;voie
4542;AHP;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21003-2011/05-83;1;1;;plomb;;-27;230;851;Gaule Belgique;US 4071;RRB;relai routier;niveau d'occupation;NULL;cour
4543;AHP;Gaule du Centre-est;parure de bras;parure, vêtement;bracelet;M-21003-2011/05-105;1;1;;alliage cuivreux;;-27;230;851;Gaule Belgique;US 4103;RRB;relai routier;comblement de la tranchée de récupération d'un mur;AHP_bâtiment 5;bâtiment de nature indéterminé
4544;AHP;Gaule du Centre-est;parure annulaire bague et anneau;parure, vêtement;bague;M-21003-2011/05-111;1;1;;argent;;-27;230;851;Gaule Belgique;US 4114;RRB;relai routier;niveau d'occupation;AHP_bâtiment 5;latrines
4545;AHP;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21003-2011/05-112;6;6;;fer;;-27;230;851;Gaule Belgique;US 4114;RRB;relai routier;niveau d'occupation;AHP_bâtiment 5;latrines
4546;AHP;Gaule du Centre-est;divers;divers;pointe à douille;M-21003-2011/05-114;1;3;;fer;;-27;230;851;Gaule Belgique;US 4114;RRB;relai routier;niveau d'occupation;AHP_bâtiment 5;latrines
